Gene_symbol	NAME	M189	L189	M190	L190	M183	L183
IQCJ	IQ motif containing J	0	0.271467547672467	0.278622258030151	0.113756558866665	0.121476479413472	0.145060185463167
IQCJ-SCHIP1	IQCJ-SCHIP1 readthrough	33.1162727219314	29.047027600954	26.0511811258192	11.7169255632665	16.1563717619918	22.4843287467908
IQCK	IQ motif containing K	8.34039461144938	7.46535756099284	8.35866774090454	7.96295912066658	10.811406667799	4.93204630574766
IQGAP1	IQ motif containing GTPase activating protein 1	626.878777339968	937.377442113029	674.126553303951	547.510317825261	548.466304551826	842.364496984608
IQGAP2	IQ motif containing GTPase activating protein 2	45.0136003294401	34.6121123282396	22.150469513397	18.5423190952665	21.3798603767711	16.3918009573378
IQGAP3	IQ motif containing GTPase activating protein 3	0.981222895464633	8.41549397784648	0.835866774090454	1.36507870639999	1.94362367061555	9.57397224056899
IQSEC1	IQ motif and Sec7 domain 1	85.7343504912223	84.0192060046286	74.9493874101107	66.7751000547326	67.6623990333039	70.4992501350989
IQSEC2	IQ motif and Sec7 domain 2	17.7846649802965	17.7811243725466	18.38906902999	18.6560756541331	14.6986540090301	17.40722225558
IQSEC3	IQ motif and Sec7 domain 3	8.2177417495163	21.4459362661249	5.01520064454273	9.44179438593324	10.5684537089721	27.5614352380016
IQUB	IQ motif and ubiquitin domain containing	11.5293690217094	5.29361717961311	19.5035580621106	23.0925814499331	17.49261303554	7.54312964408466
IRAK1	interleukin-1 receptor-associated kinase 1	53.9672592505548	60.2657955832877	61.5755190246635	52.4417736375328	40.2087146858592	45.6939584208975
IRAK1BP1	interleukin-1 receptor-associated kinase 1 binding protein 1	12.0199804694418	12.3517734190973	16.9959577398392	19.5661281250665	20.8939544591172	13.6356574335377
IRAK2	interleukin-1 receptor-associated kinase 2	9.07631178304786	8.27976020401025	8.63728999893469	5.11904514899995	8.74630651776999	11.6048148370533
IRAK3	interleukin-1 receptor-associated kinase 3	54.9484821460195	32.4403719468598	42.7685166076282	24.1163904797331	46.6469680947733	32.7836019146756
IRAK4	interleukin-1 receptor-associated kinase 4	46.8533932584362	40.7201321508701	43.8830056397488	39.9285521621996	50.5342154360044	55.2679306614664
IREB2	iron-responsive element binding protein 2	58.9960265898111	75.3322444791096	57.3961851542112	48.3465375183328	76.8946114687278	74.8510556989939
IRF1	interferon regulatory factor 1	63.2888767574688	53.0719055699673	50.8485620905026	59.6084368461327	75.1939407569392	84.4250279395629
IRF2	interferon regulatory factor 2	22.8134323195527	21.9888713614698	24.9366920936985	31.3968102471997	23.0805310885597	18.7127639247485
IRF2BP1	interferon regulatory factor 2 binding protein 1	36.4278999941245	38.2769242218179	40.2609162853569	40.9523611919996	24.0523429238675	29.0120370926333
IRF2BP2	interferon regulatory factor 2 binding protein 2	238.437163597906	270.110209934105	272.492568353488	190.883505778265	226.432157626712	200.618236495559
IRF2BPL	interferon regulatory factor 2 binding protein-like	93.2161750691402	130.032955335112	133.181439338412	117.510525309265	101.189907351422	118.804291894333
IRF3	interferon regulatory factor 3	18.7658878757611	24.432079290522	28.0015369320302	27.7566003634664	22.5946251709058	15.5214398445588
IRF4	interferon regulatory factor 4	1.59448720513003	10.45150058539	4.31864499946735	3.6402098837333	1.70067071178861	5.51228704760033
IRF5	interferon regulatory factor 5	11.6520218836425	7.73682510866531	9.47315677302515	8.07671567953325	5.10201213536583	4.351805563895
IRF6	interferon regulatory factor 6	6.74590740631935	5.15788340577687	5.57244516060303	18.5423190952665	10.6899301883855	10.8795139097375
IRF7	interferon regulatory factor 7	9.93488181657941	10.3157668115537	7.52280096681409	8.75925503273324	6.19530045008707	12.0399953934428
IRF8	interferon regulatory factor 8	11.2840632978433	20.360066075435	5.7117562896181	10.3518468568666	6.43825340891402	6.38264816037933
IRF9	interferon regulatory factor 9	31.7670912406675	35.8337162927657	34.6884711247538	36.6296119550663	25.3885841974157	28.4317963507806
IRG1	immunoresponsive 1 homolog (mouse)	0	0	0	0	0	0
IRGC	immunity-related GTPase family, cinema	0.122652861933079	0	0	0.113756558866665	0	0
IRGM	immunity-related GTPase family, M	4.66080875345701	3.52907811974207	2.92553370931659	2.84391397166664	3.0369119853368	6.96288890223199
IRGQ	immunity-related GTPase family, Q	148.409962939026	154.736502173306	125.519327242583	116.372959720599	158.891235072821	224.263046726055
IRS1	insulin receptor substrate 1	82.7906818048284	253.414955752248	77.5962988613972	71.3253624093993	106.899301883855	432.279352680236
IRS2	insulin receptor substrate 2	93.0935222072071	73.1605040977299	140.007684660151	120.013169604332	67.6623990333039	88.0515325761421
IRS4	insulin receptor substrate 4	0.981222895464633	26.3323521242293	3.20415596734674	9.2142812681999	5.70939453243319	19.8732454084538
IRX1	iroquois homeobox 1	0.122652861933079	0.271467547672467	0.278622258030151	0	0	0
IRX2	iroquois homeobox 2	0.245305723866158	1.35733773836234	0	0.341269676599996	0.121476479413472	0.145060185463167
IRX3	iroquois homeobox 3	1.22652861933079	2.4432079290522	1.81104467719598	6.93915009086659	0.971811835307776	0.290120370926333
IRX4	iroquois homeobox 4	0	0	0	0.227513117733331	0	0.290120370926333
IRX5	iroquois homeobox 5	0.245305723866158	1.2216039645261	0.696555645075378	0.227513117733331	0.242952958826944	0
IRX6	iroquois homeobox 6	0.122652861933079	0	0.417933387045227	1.25132214753332	0.485905917653888	0
ISCA1	iron-sulfur cluster assembly 1	33.7295370315968	39.498528186344	29.1160259641508	29.3491921875997	27.3322078680312	27.5614352380016
ISCA2	iron-sulfur cluster assembly 2	4.78346161539009	7.60109133482908	6.82624532173871	7.50793288519992	5.83087101184666	4.06168519296866
ISCU	iron-sulfur cluster assembly enzyme	69.1762141302567	81.3045305279039	79.5466546676082	77.4682165881992	62.4389104185246	66.2925047566671
ISG15	ISG15 ubiquitin-like modifier	10.1801875404456	10.3157668115537	11.7021348372664	11.6031690043999	10.9328831472125	17.1171018846536
ISG20	interferon stimulated exonuclease gene 20kDa	1.71714006706311	0.678668869181168	4.31864499946735	4.32274923693329	2.79395902650986	1.01542129824217
ISG20L2	interferon stimulated exonuclease gene 20kDa-like 2	17.2940535325642	22.1246051353061	21.7325361263518	20.5899371548665	16.7637541590591	27.1262546816121
ISL1	ISL LIM homeobox 1	0.245305723866158	0.135733773836234	0.139311129015076	0.341269676599996	0	0
ISL2	ISL LIM homeobox 2	0	0.135733773836234	0	0	0	0
ISLR	immunoglobulin superfamily containing leucine-rich repeat	239.050427907571	326.032524754633	252.431765775317	414.073874274662	204.566391332287	234.707380079403
ISLR2	immunoglobulin superfamily containing leucine-rich repeat 2	8.95365892111478	9.36563039470011	4.73657838651257	7.05290664973326	4.98053565595235	12.9103565062218
ISM1	isthmin 1, angiogenesis inhibitor	3.18897441026006	7.32962378715661	2.22897806424121	2.9576705305333	2.55100606768291	6.67276853130566
ISM1-AS1	ISM1 antisense RNA 1	0	0.135733773836234	0	0.227513117733331	0.242952958826944	0.725300927315833
ISM2	isthmin 2	1.71714006706311	1.90027283370727	1.39311129015076	2.27513117733331	0.485905917653888	0.725300927315833
ISOC1	isochorismatase domain containing 1	29.3140340020059	96.506713197562	24.3794475776382	30.941784011733	57.0939453243319	43.0828750825605
ISOC2	isochorismatase domain containing 2	15.454260603568	16.5595204080205	19.6428691911257	20.0211543605331	12.5120773795876	12.3301157643692
ISPD	isoprenoid synthase domain containing	24.8985309724151	21.8531375876336	20.8966693522614	18.8835887718665	29.0328785798198	26.11083338337
ISPD-AS1	ISPD antisense RNA 1	0.735917171598475	0.678668869181168	0.557244516060303	0.682539353199993	0.60738239706736	1.59566204009483
IST1	increased sodium tolerance 1 homolog (yeast)	84.1398632860923	103.42913566321	104.901280148352	132.185121403065	91.350312518931	102.557551122459
ISX	intestine-specific homeobox	0	0	0	0.341269676599996	0	0
ISY1	ISY1 splicing factor homolog	29.5593397258721	32.7118394945323	28.6980925771056	32.4206192769997	32.7986494416375	40.036611187834
ISY1-RAB43	ISY1-RAB43 readthrough	14.5956905700364	20.360066075435	26.0511811258192	35.8333160429996	13.4838892148954	11.7498750225165
ISYNA1	inositol-3-phosphate synthase 1	21.0962922524896	32.1689043991873	32.4594930605126	45.8438932232662	24.5382488415214	23.499750045033
ITCH	itchy E3 ubiquitin protein ligase	106.217378434047	146.185274421623	111.309592083045	103.177198892066	123.784532522328	121.41537523267
ITFG1	integrin alpha FG-GAP repeat containing 1	60.467860933008	59.858594261779	61.7148301536785	66.0925607015326	50.6556919154178	48.5951621301608
ITFG2	integrin alpha FG-GAP repeat containing 2	18.1526235660957	22.3960726829785	20.7573582232463	33.330671747933	17.7355659943669	21.4689074485486
ITFG3	NA	50.2876733925625	70.0386272994965	71.1879869267037	68.4814484377326	45.6751562594655	69.4838288368568
ITGA1	integrin, alpha 1	240.276956526902	309.20153679894	253.685565936453	227.968143968798	238.579805568059	525.262931562126
ITGA10	integrin, alpha 10	4.17019730572469	10.0442992638813	5.85106741863318	12.8544911519332	7.28858876480832	7.97831020047416
ITGA11	integrin, alpha 11	223.105555856271	209.165745481636	281.269169481438	203.624240371331	185.859013502612	214.544014300023
ITGA2	integrin, alpha 2 (CD49B, alpha 2 subunit of VLA-2 receptor)	19.2564993234934	15.3379164434944	19.2249358040804	19.7936412427998	19.9221426238094	21.4689074485486
ITGA2B	integrin, alpha 2b (platelet glycoprotein IIb of IIb/IIIa complex, antigen CD41)	0.367958585799238	0.814402643017401	1.11448903212061	1.82010494186665	0.60738239706736	1.59566204009483
ITGA3	integrin, alpha 3 (antigen CD49C, alpha 3 subunit of VLA-3 receptor)	118.605317489288	66.9167505012631	103.647479987216	77.1269469115992	56.608039406678	66.4375649421303
ITGA4	integrin, alpha 4 (antigen CD49D, alpha 4 subunit of VLA-4 receptor)	17.7846649802965	45.8780155566469	16.4387132237789	28.894165952133	15.184559926684	30.7527593181913
ITGA5	integrin, alpha 5 (fibronectin receptor, alpha polypeptide)	260.51467874586	976.197301430191	375.861426082674	321.248522239463	234.692558226828	1204.28965971521
ITGA6	integrin, alpha 6	187.781531619544	145.642339326279	134.156617241518	128.544911519332	137.389898216637	157.825481783925
ITGA7	integrin, alpha 7	112.350021530701	71.9389001332038	98.4929682136585	63.589916406466	70.8207874980542	98.2057455585637
ITGA8	integrin, alpha 8	34.2201484793291	65.1522114413921	79.9645880546534	33.1031586301997	87.9489710953538	42.0674537843183
ITGA9	integrin, alpha 9	61.939695276205	524.068100781698	65.4762306370856	85.3174191499991	68.3912579097848	324.35457469564
ITGA9-AS1	ITGA9 antisense RNA 1	0.858570033531554	4.47921453659571	1.67173354818091	0.910052470933324	1.70067071178861	3.77156482204233
ITGAD	integrin, alpha D	0.735917171598475	0.814402643017401	0.139311129015076	4.20899267806662	0.242952958826944	0.145060185463167
ITGAE	integrin, alpha E (antigen CD103, human mucosal lymphocyte antigen 1; alpha polypeptide)	6.86856026825243	6.92242246564791	8.49797886991962	8.07671567953325	5.10201213536583	3.481444451116
ITGAL	integrin, alpha L (antigen CD11A (p180), lymphocyte function-associated antigen 1; alpha polypeptide)	10.916104712044	6.78668869181168	13.9311129015076	14.4470829760665	17.249660076713	8.70361112778999
ITGAM	integrin, alpha M (complement component 3 receptor 3 subunit)	43.1738074004439	19.9528647539263	28.6980925771056	24.3439035974664	21.9872427738384	11.314694466127
ITGAV	integrin, alpha V	446.579070298341	655.186926307499	341.451577215951	327.16386330053	321.669717486874	547.312079752527
ITGAX	integrin, alpha X (complement component 3 receptor 4 subunit)	11.0387575739771	13.1661760621147	12.6773127403719	22.8650683321998	13.119459776655	8.99373149871633
ITGB1	integrin, beta 1 (fibronectin receptor, beta polypeptide, antigen CD29 includes MDF2, MSK12)	939.888880993186	1505.42328561767	1082.30816131812	978.07889313559	945.572915754466	1376.33103967452
ITGB1BP1	integrin beta 1 binding protein 1	42.6831959527115	44.7921453659571	50.9878732195177	39.9285521621996	39.115426371138	37.5705880349601
ITGB1BP2	integrin beta 1 binding protein (melusin) 2	14.5956905700364	14.3877800266408	16.4387132237789	16.0396748001998	12.7550303384146	17.9874629974327
ITGB2	integrin, beta 2 (complement component 3 receptor 3 and 4 subunit)	52.3727720454248	62.5732697385037	47.923028381186	44.9338407523329	35.1067025504934	28.8669769071701
ITGB2-AS1	ITGB2 antisense RNA 1	2.3304043767285	1.76453905987104	1.11448903212061	1.02380902979999	1.94362367061555	0.290120370926333
ITGB3	integrin, beta 3 (platelet glycoprotein IIIa, antigen CD61)	80.3376245661669	55.3793797251833	70.9093646686735	53.2380695495994	90.6214536424501	68.1782871676883
ITGB3BP	integrin beta 3 binding protein (beta3-endonexin)	5.39672592505548	9.90856549004505	12.816623869387	13.1957608285332	5.2234886147793	5.65734723306349
ITGB4	integrin, beta 4	83.0359875286946	31.6259693038424	61.4362078956484	55.3994441680661	51.1415978330717	21.0337268921591
ITGB5	integrin, beta 5	282.469541031881	170.345886164473	280.572613836362	212.155982286331	127.550303384146	114.452486330438
ITGB6	integrin, beta 6	0	0.135733773836234	0.278622258030151	1.70634838299998	0	0
ITGB7	integrin, beta 7	2.45305723866158	1.08587019068987	2.36828919325629	6.02909761993327	2.42952958826944	1.3055416691685
ITGB8	integrin, beta 8	56.4203164892164	35.4265149712569	47.0871616070956	102.949685774332	58.673139556707	66.0023843857408
ITGBL1	integrin, beta-like 1 (with EGF-like repeat domains)	17.1714006706311	11.4016370022436	2.50760032227136	1.82010494186665	3.27986494416374	4.93204630574766
ITIH1	inter-alpha-trypsin inhibitor heavy chain 1	0	0	0	0.113756558866665	0	0
ITIH2	inter-alpha-trypsin inhibitor heavy chain 2	0	0.407201321508701	0.278622258030151	0.341269676599996	0.242952958826944	0.580240741852666
ITIH3	inter-alpha-trypsin inhibitor heavy chain 3	1.71714006706311	1.49307151219857	3.20415596734674	1.13756558866665	4.00872382064458	2.1759027819475
ITIH4	inter-alpha-trypsin inhibitor heavy chain family, member 4	6.00999023472088	7.32962378715661	7.24417870878394	7.39417632633326	8.01744764128915	8.55855094232682
ITIH5	inter-alpha-trypsin inhibitor heavy chain family, member 5	164.232182128393	56.0580485943644	220.11158384382	132.867660756265	135.324798066608	109.520440024691
ITIH6	inter-alpha-trypsin inhibitor heavy chain family, member 6	0	0	0	0	0	0
ITK	IL2-inducible T-cell kinase	2.08509865286235	1.2216039645261	8.08004548287439	3.98147956033329	7.53154172363527	0.4351805563895
ITLN1	intelectin 1 (galactofuranose binding)	0	0.271467547672467	0	0	0	0
ITLN2	intelectin 2	0	0.271467547672467	0	0	0	0
ITM2A	integral membrane protein 2A	42.0699316430461	28.9112938271177	49.4554508003519	50.3941555779328	52.1134096683795	26.981194496149
ITM2B	integral membrane protein 2B	458.721703629716	273.639288053847	426.988610431207	476.526225092462	375.483797867042	216.429796711044
ITM2C	integral membrane protein 2C	53.9672592505548	304.450854714672	108.523369502744	240.253852326397	101.918766227903	257.626889382584
ITPA	inosine triphosphatase (nucleoside triphosphate pyrophosphatase)	13.1238562268395	19.4099296585814	14.9062908046131	16.7222141533998	13.2409362560685	17.1171018846536
ITPK1	inositol-tetrakisphosphate 1-kinase	86.1023090770216	168.30987955693	111.309592083045	121.264491751865	80.9033352893724	146.220666946872
ITPK1-AS1	ITPK1 antisense RNA 1	2.82101582446082	4.88641585810441	3.06484483833166	2.16137461846664	1.82214719120208	4.93204630574766
ITPKA	inositol-trisphosphate 3-kinase A	0.245305723866158	1.76453905987104	0.417933387045227	2.16137461846664	0.242952958826944	1.3055416691685
ITPKB	inositol-trisphosphate 3-kinase B	190.111935996273	351.821941783517	263.576656096523	237.978721149064	221.45162197076	535.272084359084
ITPKB-IT1	ITPKB intronic transcript 1	0.981222895464633	1.08587019068987	0.696555645075378	0.341269676599996	2.1865766294425	6.81782871676883
ITPKC	inositol-trisphosphate 3-kinase C	31.5217855168013	22.3960726829785	93.1991453110856	48.1190244005995	41.0590500417536	14.796138917243
ITPR1	inositol 1,4,5-trisphosphate receptor, type 1	498.215925172168	349.107266306793	801.874858610776	500.870128689928	586.002536690589	564.719302008107
ITPR1-AS1	ITPR1 antisense RNA 1 (head to head)	1.59448720513003	0.271467547672467	0.97517790310553	0.682539353199993	1.57919423237514	1.01542129824217
ITPR2	inositol 1,4,5-trisphosphate receptor, type 2	138.352428260513	131.118825525802	82.750810634955	84.2936101201991	111.636884580981	152.023074365399
ITPR3	inositol 1,4,5-trisphosphate receptor, type 3	49.4291033590309	16.6952541818567	34.8277822537689	52.3280170786661	31.8268376063297	17.5522824410431
ITPRIP	inositol 1,4,5-trisphosphate receptor interacting protein	45.5042117771724	54.2935095344934	104.204724503277	42.2036833395329	44.5818679447442	46.129138977287
ITPRIPL1	inositol 1,4,5-trisphosphate receptor interacting protein-like 1	0.122652861933079	0.678668869181168	1.39311129015076	1.25132214753332	1.09328831472125	0.4351805563895
ITPRIPL2	inositol 1,4,5-trisphosphate receptor interacting protein-like 2	170.978089534712	184.190731095769	148.644974659086	112.846506395732	127.671779863559	165.36861142801
ITSN1	intersectin 1 (SH3 domain protein)	106.953295605645	101.664596603339	127.608994177809	102.380902979999	91.9576949159983	78.0423797791836
ITSN2	intersectin 2	70.2800898876544	49.2713599025528	60.8789633795881	47.8915112828662	53.0852215036873	38.295888962276
IVD	isovaleryl-CoA dehydrogenase	69.666825577989	61.7588670954863	74.1135206360203	79.5158346477992	73.1288406069102	94.8693612929109
IVL	involucrin	0	0.135733773836234	0.278622258030151	0	0	0
IVNS1ABP	influenza virus NS1A binding protein	49.551756220964	80.218660337214	64.361741604965	61.542298346866	53.9355568595816	88.6317733179948
IWS1	IWS1 homolog (S. cerevisiae)	33.6068841696637	37.7339891264729	33.0167375765729	37.6534209848663	30.9765022504354	31.0428796891176
IYD	iodotyrosine deiodinase	4.41550302959085	4.47921453659571	4.04002274143719	2.04761805959998	3.15838846475027	6.67276853130566
IZUMO1	izumo sperm-egg fusion 1	0.490611447732317	0	0	0.227513117733331	0	0
IZUMO2	IZUMO family member 2	0	0	0	0	0	0.145060185463167
IZUMO3	IZUMO family member 3	0	0	0	0	0	0
IZUMO4	IZUMO family member 4	1.47183434319695	0.135733773836234	2.08966693522614	2.61640085393331	1.09328831472125	1.16048148370533
JADE1	jade family PHD finger 1	49.0611447732317	88.6341543150605	92.6419007950253	84.4073666790658	65.9617283215153	97.0452640748584
JADE2	jade family PHD finger 2	53.3539949408894	39.498528186344	59.2072298314072	45.0475973111995	42.3952913153017	21.0337268921591
JADE3	jade family PHD finger 3	20.4830279428242	25.7894170288844	21.4539138683217	16.8359707122665	19.1932837473286	51.3513056539609
JAG1	jagged 1	169.138296605716	94.6064403638548	162.436776431578	168.587220240398	131.073121287136	99.5112872277322
JAG2	jagged 2	28.9460754162067	17.3739230510379	16.4387132237789	22.7513117733331	20.2865720620498	17.5522824410431
JAGN1	jagunal homolog 1	15.454260603568	14.3877800266408	18.6676912880201	25.3677126272664	14.6986540090301	17.6973426265063
JAK1	Janus kinase 1	217.340871345416	229.797279104743	232.788896584191	237.068668678131	188.167066611468	184.226435538221
JAK2	Janus kinase 2	74.450287193379	48.5926910333716	62.550696927769	46.1851628998662	68.6342108686117	47.2896204609923
JAK3	Janus kinase 3	20.115069357025	40.3129308293614	16.4387132237789	18.5423190952665	21.865766294425	36.8452871076443
JAKMIP1	janus kinase and microtubule interacting protein 1	0.245305723866158	0.950136416853635	0.417933387045227	0.227513117733331	0.728858876480832	0.4351805563895
JAKMIP2	janus kinase and microtubule interacting protein 2	12.6332447791072	14.7949813481495	12.5380016113568	11.0343862100666	21.7442898150115	22.3392685613276
JAKMIP2-AS1	JAKMIP2 antisense RNA 1	0	0.135733773836234	0	0.113756558866665	0.242952958826944	0.290120370926333
JAKMIP3	Janus kinase and microtubule interacting protein 3	2.57571010059466	1.76453905987104	2.92553370931659	0.910052470933324	1.94362367061555	2.1759027819475
JAM2	junctional adhesion molecule 2	77.2713030178399	41.1273334723788	72.8597204748846	52.5555301963995	71.1852169362946	59.6197362253615
JAM3	junctional adhesion molecule 3	111.000840049437	164.102132568006	136.942839821819	118.534334339065	97.9100424072585	121.125254861744
JARID2	jumonji, AT rich interactive domain 2	19.8697636331588	21.5816700399611	21.4539138683217	20.8174502725998	21.5013368561846	31.7681806164335
JARID2-AS1	JARID2 antisense RNA 1	0.735917171598475	0.271467547672467	0.417933387045227	0.568782794333327	0.485905917653888	0.290120370926333
JAZF1	JAZF zinc finger 1	75.1862043649775	70.9887637163501	145.719440949769	160.624261119732	132.044933122444	90.5175557290159
JAZF1-AS1	JAZF1 antisense RNA 1	0.367958585799238	0.678668869181168	1.39311129015076	1.36507870639999	0.728858876480832	0.4351805563895
JDP2	Jun dimerization protein 2	33.4842313077306	16.5595204080205	38.0319382211157	32.8756455124663	23.4449605268001	10.2992731678848
JHDM1D-AS1	JHDM1D antisense RNA 1 (head to head)	19.5018050473596	18.4597932417278	14.6276685465829	11.9444386809999	25.6315371562426	29.8823982054123
JKAMP	JNK1/MAPK8-associated membrane protein	26.9836296252774	23.4819428736684	25.6332477387739	31.5105668060663	24.1738194032809	21.4689074485486
JMJD1C	jumonji domain containing 1C	188.272143067277	191.384621109089	183.751379170885	157.325320912598	226.189204667885	189.303542029432
JMJD1C-AS1	JMJD1C antisense RNA 1	4.41550302959085	4.75068208426817	4.04002274143719	6.37036729653327	5.70939453243319	6.67276853130566
JMJD4	jumonji domain containing 4	16.3128306370995	23.0747415521597	21.7325361263518	26.5052782159331	16.2778482414053	20.888666706696
JMJD6	jumonji domain containing 6	27.7195467968759	24.8392806120307	36.0815824149046	30.4867577762663	28.9114021004063	31.6231204309703
JMJD7	jumonji domain containing 7	4.90611447732317	6.65095491797544	5.1545117735578	8.98676815046657	6.68120636774096	4.7869861202845
JMJD7-PLA2G4B	JMJD7-PLA2G4B readthrough	2.82101582446082	0.407201321508701	6.68693419272363	6.2566107376666	3.15838846475027	0
JMJD8	jumonji domain containing 8	53.8446063886218	62.166068416995	69.2376311204926	77.3544600293325	43.3671031506095	50.7710649121083
JMY	junction mediating and regulatory protein, p53 cofactor	69.0535612683236	84.0192060046286	71.6059203137489	62.6798639355327	75.92279963342	96.9002038893952
JOSD1	Josephin domain containing 1	77.1486501559068	77.0967835389806	98.4929682136585	69.6190140263993	62.0744809802842	95.0144214783741
JOSD2	Josephin domain containing 2	16.8034420848318	16.4237866341843	16.578024352794	24.0026339208664	15.7919423237514	18.7127639247485
JPH1	junctophilin 1	16.8034420848318	6.92242246564791	35.1064045117991	31.5105668060663	18.9503307885016	11.8949352079797
JPH2	junctophilin 2	250.211838343482	354.672351034078	288.234725932192	265.280295277064	233.35631695328	293.746875562912
JPH3	junctophilin 3	0.858570033531554	5.70081850112181	0.696555645075378	1.02380902979999	0.121476479413472	1.59566204009483
JPH4	junctophilin 4	22.3228208718204	57.2796525588906	17.6925133849146	41.9761702217996	27.4536843474447	78.4775603355731
JPX	JPX transcript, XIST activator (non-protein coding)	25.6344481440135	21.8531375876336	19.2249358040804	17.4047535065998	30.0046904151276	33.6539630274546
JRK	Jrk helix-turn-helix protein	43.41911312431	39.9057295078527	41.7933387045227	48.2327809594662	44.5818679447442	51.9315463958136
JRKL	JRK-like	12.5105919171741	13.9805787051321	16.8566466108242	12.5132214753332	16.1563717619918	11.8949352079797
JRKL-AS1	JRKL antisense RNA 1	0.122652861933079	0.135733773836234	0.278622258030151	0	0.121476479413472	0
JSRP1	junctional sarcoplasmic reticulum protein 1	0	0.271467547672467	0	0	0	0
JTB	jumping translocation breakpoint	51.6368548738263	68.002620691953	55.4458293480001	66.661343495866	41.0590500417536	41.1970926715393
JUN	jun proto-oncogene	498.338578034101	191.656088656762	505.83870945374	189.973453307331	407.310635473372	206.710764285012
JUNB	jun B proto-oncogene	106.462684157913	51.8503016054412	365.413091406544	44.0237882813995	115.524131922212	35.3946852530126
JUND	jun D proto-oncogene	288.356878404669	168.852814652275	498.176597357911	262.436381305397	345.236154493087	165.223551242547
JUP	junction plakoglobin	83.0359875286946	85.1050761953184	111.17028095403	105.224816951666	56.0006570096106	113.14694466127
KAAG1	kidney associated antigen 1	0	0	0	0.455026235466662	0	0
KAL1	NA	8.34039461144938	8.41549397784648	5.1545117735578	3.18518364826663	5.2234886147793	26.5460139397595
KALRN	kalirin, RhoGEF kinase	133.691619507056	225.318064568148	133.320750467427	126.724806577465	113.337555292769	264.734838470279
KANK1	KN motif and ankyrin repeat domains 1	221.756374375007	418.331490963272	235.296496906463	184.058112246265	166.908682714111	655.381917922586
KANK2	KN motif and ankyrin repeat domains 2	645.154053767996	1091.9782105125	853.002042959308	859.885828473124	671.521978197673	990.761066713427
KANK3	KN motif and ankyrin repeat domains 3	38.0223871992545	13.9805787051321	29.394648222181	32.989402071333	26.4818725121369	17.5522824410431
KANK4	KN motif and ankyrin repeat domains 4	4.04754444379161	2.4432079290522	3.34346709636182	2.73015741279997	4.25167677947152	8.84867131325316
KANSL1	KAT8 regulatory NSL complex subunit 1	64.7607111006658	72.2103676808762	67.4265864432966	72.3491714391992	62.0744809802842	81.9590047866891
KANSL1-AS1	KANSL1 antisense RNA 1	0.613264309665396	1.76453905987104	0.97517790310553	1.02380902979999	0.485905917653888	0.725300927315833
KANSL1L	KAT8 regulatory NSL complex subunit 1-like	50.7782848402948	51.4431002839325	51.8237399936082	43.9100317225329	60.981192665563	70.7893705060253
KANSL2	KAT8 regulatory NSL complex subunit 2	21.2189451144227	20.360066075435	22.150469513397	27.6428438045997	21.622813335598	20.888666706696
KANSL3	KAT8 regulatory NSL complex subunit 3	72.6104942643829	74.6535756099285	80.3825214416987	87.5925503273324	74.1006524422179	76.8818982954783
KANTR	KDM5C adjacent non-coding transcript	13.7371205365049	15.2021826696582	16.578024352794	15.5846485647332	22.8375781297327	27.4163750525385
KARS	lysyl-tRNA synthetase	67.8270326489928	74.5178418360922	87.4873890214675	90.0951946223991	59.0375689949474	66.5826251275934
KAT2A	K(lysine) acetyltransferase 2A	39.6168744043846	38.4126579956541	35.9422712858895	44.7063276345995	34.742273112253	41.0520324860761
KAT2B	K(lysine) acetyltransferase 2B	52.4954249073579	23.4819428736684	60.739652250573	42.8862226927329	53.3281744625142	22.4843287467908
KAT5	K(lysine) acetyltransferase 5	34.8334127889945	47.5068208426817	49.8733841873971	46.5264325764662	36.0785143858012	35.2496250675495
KAT6A	K(lysine) acetyltransferase 6A	107.811865639177	120.395857392739	129.28072772599	104.428521039599	113.337555292769	101.397069638753
KAT6B	K(lysine) acetyltransferase 6B	61.0811252426734	56.3295161420369	60.3217188635278	58.9258974929327	68.5127343891982	72.9652732879728
KAT7	K(lysine) acetyltransferase 7	56.1750107653503	73.2962378715661	68.4017643464022	61.9973245823327	55.7577040507837	62.9561204910143
KAT8	K(lysine) acetyltransferase 8	28.4554639684744	28.7755600532815	43.7436945107338	43.7962751636662	27.5751608268582	25.240472270591
KATNA1	katanin p60 (ATPase containing) subunit A 1	13.2465090887725	20.2243323015988	20.7573582232463	18.7698322129998	15.5489893649244	16.9720416991905
KATNAL1	katanin p60 subunit A-like 1	109.283699982374	73.7034391930748	102.532990955096	68.367691878866	111.27245514274	99.2211668568059
KATNAL2	katanin p60 subunit A-like 2	2.9436686863939	2.17174038137974	1.53242241916583	1.70634838299998	1.21476479413472	2.03084259648433
KATNB1	katanin p80 (WD repeat containing) subunit B 1	17.048747808698	13.7091111574596	21.7325361263518	25.3677126272664	12.1476479413472	17.5522824410431
KATNBL1	katanin p80 subunit B-like 1	31.6444383787344	29.9971640178076	24.7973809646835	18.8835887718665	25.2671077180022	26.981194496149
KATNBL1P6	katanin p80 subunit B-like 1 pseudogene 6	0	0	0	0	0	0
KAZALD1	Kazal-type serine peptidase inhibitor domain 1	2.20775151479542	2.17174038137974	8.63728999893469	5.46031482559994	4.61610621771194	1.88578241102116
